,original_situation,emotion,cause_span,start_index,end_index,emotion_label
1037,we were at six flags. my kids wanted me to go on one of the roller coasters. i was very leery of getting on one because i haven't ridden one in years. i finally got on and had so much fun!,__apprehensive__,roller coasters. i was very leery of getting on one because i haven't ridden one,17,36,5
181,i just won an award for best yard in the neighborhood! ,__proud__,won an award,3,5,26
36,i spent a while the other day framing the guest puzzle we used at our wedding as a guest book.,__sentimental__,guest puzzle we used at our wedding as a guest book,10,20,28
3432,the manager at the store was very rude and mean to the employees. i cant believe what i saw and heard!,__disgusted__,manager at the store was very rude and mean,2,10,12
896,i think i can get much better grades at school this semester!,__hopeful__,better grades,7,8,19
457,cousin carelessy broke my hammock,__furious__,broke,5,5,16
2239,i was outside relaxing watching the kids play in the pool.,__content__,relaxing,4,4,9
2426,took my dog to the park,__caring__,took my dog to the park,1,6,7
1568,i woke up and saw my car had a flat tire.  i wonder what happened,__surprised__,car had a flat tire,7,11,29
1174,my husband and i are going on our first ever cruise in december. i am so excited to be going. we are going with some friends of ours. i can't wait to go.,__excited__,cruise,11,11,14
2173,i was very happy last week when i helped an elderly women bag her groceries,__joyful__,helped,9,9,22
1957,i saw a deer get hit by a car yesterday.,__sad__,deer get hit by a car,4,9,27
1423,i was trying to sleep train my son but i failed,__disappointed__,failed,11,11,11
687,recently my grandma passed away.  she lived far from us most of our lives but at the end she was sick so we moved her down here and i really had fun connecting with her as an adult again.  it was a hard day when she died,__sad__,grandma passed away,3,6,27
343,disgusted: dog ate grass and then threw up,__disgusted__,threw,8,8,12
710,"one day there were terrible tornado's in our city! it destroyed homes and a school, and i was so petrified and fearful it would come by our home as well!",__terrified__,terrible tornado,5,6,30
787,i had to kill a giant spider yesterday,__terrified__,giant spider,6,7,30
739,i started a new job. i was worried about proving myself all over again.,__apprehensive__,worried about proving myself,9,12,5
79,"when the rain came down hard in our area, i was ready for the flooding that was going to happen. ",__prepared__,ready for the flooding,13,16,25
2130,"my boyfriend proposed to me when i wasn't expecting it. i thought he'd never propose, so it was exciting!",__surprised__,proposed,3,3,29
2112,i bought a used car a few years ago and found 500 dollars tucked in the back seat!,__surprised__,found 500 dollars,11,13,29
1476,"my wife has been out of the country for school for a month and a half.  she gets back in a couple weeks, but it's starting to get tough being alone with just the dogs.",__lonely__,wife has been out of the country for school for a month,2,13,23
3198,5 days eft,__excited__,days,2,2,14
2685,i was on my way to work when i witnessed a child hit by a vehicle,__devastated__,witnessed a child hit,10,13,10
161,when i first started working and was waiting for the first paycheck to come in i was so anxious. i had never made money before and i just kept checking the mail every morning in case it showed up early. ,__anticipating__,first paycheck,11,14,3
1776,i am looking forward to my new job in miami. i am thinking it is going to work out really well.,__hopeful__,new job,7,8,19
1042,having more work than i can handle,__joyful__,work than i can handle,3,7,22
3747,we just got a new puppy.  my older dog knew to let that one out first when i get home from work.,__surprised__,new puppy,5,6,29
505,had my first trekking expereince in the canyon last week. it payed off using all the things i learned during the scouts!,__prepared__,things i learned,24,26,25
3686,"back in middle school i had a crush on this girl and one day in class she was talking to another guy. i think they were just friends but still, it bugged me.",__jealous__,crush on this girl and one day in class she was talking to another guy,8,22,21
1171,i wanted to try this new pizza and it was terrible! ,__disappointed__,pizza and it was terrible,7,11,11
3519,i found a picture of my daughter and me from when i took her to a waterfall a long time ago. it brought tears to my eyes.,__sentimental__,picture of my daughter and me from when i took her to a waterfall,4,17,28
73,i was excited when i bought my car,__excited__,bought my car,6,8,14
249,i was looking back through pictures online of me and my friends years ago.  it made me kind of wish i could be back then for a little while.,__nostalgic__,looking back through pictures online of me and my friends years,3,13,24
1643,i am going to chicago in a couple weeks.  i havent been in a while so i'm really looking forward to it.,__excited__,going to chicago,3,7,14
3352,"i used to have a boxer puppy that was so sweet and adorable.  however,   he was young and during the potty training stage he would poop on the floor and then eat it.  i could smell it but not see it anywhere.",__disgusted__,poop,29,30,12
1106,"a girl i used to date asked me to come and visit her for a one night stand, i'm in a relationship though, i said no.",__faithful__,"asked me to come and visit her for a one night stand, i'm in a relationship",7,25,15
270,my husband might loose his job. i'm not sure what we will do if he does. his company is downsizing. ,__terrified__,husband,2,2,30
196,"my roommate recently got a kitten, and he went out of town so i am watching over the little bugger.",__caring__,watching,18,18,7
3152,i heard a friend speaking ill of another friend and refused to participate.,__faithful__,friend speaking ill of another friend and refused,4,11,15
693,"i recently burned my hair with my hair drier and it looks so bad, i wonder what people think when they see me with my hair like that",__embarrassed__,burned my hair,3,5,13
1000,i am sad that my parents didn't attend my birthday,__sad__,parents didn't attend my birthday,6,12,27
3007,"i drank too much soda, so now my teeth look bad.",__ashamed__,teeth look bad,10,12,6
1857,i am sad that i won't be able to buy a new car.,__disappointed__,buy a new car,12,15,11
2540,lost 25 pounds now i'm a beautiful man,__content__,lost,1,1,9
2375,sit down to work on my budget. i got this!,__hopeful__,budget,7,7,19
3077,"my wife and i ordered our first new car last month, delivery time was six weeks. it seems like it is taking forever.",__anticipating__,last month,10,11,3
1521,not being able to reach my goals,__angry__,reach my goals,5,7,1
2631,i was walking home when a car drove through a huge puddle near the sidewalk.  i was completely drenched,__angry__,car drove through a huge puddle near the sidewalk. i was completely drenched,7,22,1
