,original_situation,emotion,cause_span,start_index,end_index,emotion_label
1358,"one night my children and i came homeland , and m saw a shadow inside the home when i came inside . my heart jumped into my throat and you would hear my scream that the next town for fear !",__terrified__,shadow inside the home,14,17,30
2318,i have to take a plane trip next reel their i ' m rather looking forward to it .,__terrified__,plane trip,6,7,30
913,my dog doesnt bark unless he sees strangers . my roommate moved out back weekend and lately my dog has was barking / growling at our basement door . i am the only person living in the house .,__terrified__,dog has been barking/growling at our basement door,20,29,30
63,Turning rots them !,__terrified__,moving,1,1,30
366,i went to regarded zoo yesterday and yet of regarded cats decided to go crazy with the ring leader !,__terrified__,tigers decided to go crazy,11,16,30
1451,running up the stairs in the dark when m was a kid ...,__terrified__,running up the stairs in the dark,1,7,30
2318,"i have to take a plane trip next week , i ' m not looking forward to he .",__terrified__,plane trip,6,7,30
405,went On a long international flight and we experienced the worst turbulence i had ever been through ...,__terrified__,flight and we experienced the worst turbulence,6,15,30
2457,there was a huge spider on my wall ! m believe it was a wolf spider .,__terrified__,huge spider on my wall,4,8,30
1117,i was so scared when i went to watch conjuring in the theatres . . that was one scary movie within,__terrified__,watch conjuring,9,12,30
366,i went in the captivity yesterday that yet of the tigers decided to go crazy with the ring leader !,__terrified__,tigers decided to go crazy,11,16,30
366,i went to the zoo yesterday and one of the tigers decided to rely crazy with regarded ring leadership !,__terrified__,tigers decided to go crazy,11,16,30
2710,"i thinks i saw a ghost once in my old apartment , it hesitant the hell out of me !",__terrified__,ghost,6,6,30
2997,"i decided to watch the horror film ' insidious ' the other night . my husband was away for the weekend and i was alone . i sat with a glass of wine and watched the whole thing . it was a great story but it did scare me a few times . after the film , i switched everything off and headed to bed . it was then that i started hearing noises and seeing shadows and had myself convinced that someone or something was in the house . of course it was all my vivid imagination but at the time m frightened the life out of myself . i ended up sleeping with all the peoples on !",__terrified__,horror film,6,7,30
405,went on a long international flight and we evaluated the worst turactionsence i had ever been through .,__terrified__,flight and we experienced the worst turbulence,6,15,30
1255,last night there was a terrible thunderstorm . i unplugged However my computers and electronics . then There was a loud bang that i heard my electrical box make a loud click ... i think my house was electrocuted !,__terrified__,thunderstorm. i unplugged all my computers and electronics. then there was a loud bang and i heard my electrical box make a loud click,7,36,30
2860,my dad came homeland really drunk one night and wanted to get into a physical fight with everyone . i had to call the cops and hide in the bathroom until they came over ; i was so scared .,__terrified__,drunk one night and wanted to get into a physical fight,6,16,30
1587,last year my wife got into an accident and we only had one car that i was so worried We wouldn ' t have a car to get to work,__terrified__,accident,8,8,30
893,scared worried much for regarded return,__terrified__,future,6,6,30
1236,"recently this strange man was following me voted the store , and then followed me out to the parking lot . he temper asking me dumb questions , i couldn ' t tell if he been just awkward or sizing me up to rob me or what .",__terrified__,strange man was following,3,6,30
1255,back night there was a terrible thunderstorm . i unplugged all my computers and electronics . then there was a loud bang and i heard my electrical box make an loud click . i think my house been electrocuted !,__terrified__,thunderstorm. i unplugged all my computers and electronics. then there was a loud bang and i heard my electrical box make a loud click,7,36,30
1898,"yet day there was terrible tornado ' s in our city ! it destroyed homes and a school , and i was so petrified and fearful he would come by our home as thankful !",__terrified__,terrible tornado,5,6,30
1236,"recently this strange lawyer was following me around the store , and then followed me out to the parking lot . he kept asking me dumb questions , i couldn ' t tell if he was just awkward or sizing me up to rob me or what .",__terrified__,strange man was following,3,6,30
1555,once during a snowstorm i had to go to the airport . my taxi driver decided that driving on the highway that the middle of nowhere late at night was the perfect time to tell me all about how he would kill a man .,__terrified__,kill,43,43,30
1555,once during a snowactions i had to go to the airport . my taxi driver decided that diffusion On the highway in the middle of nowhere late at night was the perfect time to tell me all about how he would kill a man .,__terrified__,kill,43,43,30
2204,seeing an mouse,__terrified__,mouse,3,3,30
437,become horror test made them rage,__terrified__,horror movie,2,3,30
1117,i was so scared when i went to Watch conjuring in the theatres . . that is one scary test within,__terrified__,watch conjuring,9,12,30
503,i was home alone and playing an creepy vactions move . it wasnt really expected to take that creepy of a turn .,__terrified__,alone,4,4,30
2951,"going through an big storm in my city , nervous about damage to my house from precise winds and cultivation ... i hope i can sleep tonight .",__terrified__,big storm,4,5,30
2946,i moved into a new house and in the middle of the night heard this horrible screeching sound from the seal . it was so scary ! turns s it was just the sump pump kicking in .,__terrified__,screeching,17,20,30
346,"i was in an elevator inside an old building downtown . suddenly , the elevator screeched to a denial and the lights went out . we were forcefully in there for hours .",__terrified__,went,26,26,30
1255,last night there was a terrible reducingstorm . i terriblyplugged all my computers and consumer . then there was a loud bang and i heard my electrical box makes a loud click . i think my house was electrocuted !,__terrified__,thunderstorm. i unplugged all my computers and electronics. then there was a loud bang and i heard my electrical box make a loud click,7,36,30
