,original_situation,emotion,cause_span,start_index,end_index,emotion_label
449,"brexit talks collapse, setting up theresa may’s likely departure",__apprehensive__,likely departure,14,15,5
450,the deal that curtails iran’s nuclear ambitions seems doomed,__apprehensive__,the deal that curtails iran’s nuclear ambitions seems doomed,1,14,5
451,the growing obsession with linking iran to terrorism,__disappointed__,linking iran to terrorism,5,9,11
452,check out the lswa's class 5a all-state boys and girls basketball teams,__content__,lswa's class 5a all-state boys and girls basketball teams,4,19,9
453,whoopi goldberg intervenes in off-the-rails meghan mccain-joy behar battle over immigration,__annoyed__,off-the-rails meghan mccain-joy behar battle over immigration,9,25,2
454,donald trump reveals delusional new strategy for 2020,__disappointed__,reveals delusional new strategy for 2020,5,12,11
455,meghan markle edits vogue: what to expect,__excited__,meghan markle edits vogue: what to expect,1,12,14
456,william barr is starting to sound awfully nervous about his failing coverup of the mueller report,__afraid__,awfully nervous about his failing coverup of the mueller report,9,22,0
457,wti oil futures mark lowest settlement since jan. 14,__disappointed__,wti oil futures mark lowest settlement,1,8,11
458,massive migrant mob walks around border wall,__disappointed__,walks around border wall,4,7,11
459,ai can thrive in open societies,__excited__,open societies,7,8,14
460,"trump slams india’s tariffs on american products, says country has been having a ‘field day’",__disappointed__,says country has been having a ‘field day’,18,27,11
461,"kidney donors are wanted, dead or alive",__disappointed__,dead or alive,6,8,11
462,it's not a hate crime for a woman to feel uncomfortable waxing male genitalia | arwa mahdawi,__disgusted__,uncomfortable waxing male genitalia | arwa mahdawi,13,28,12
463,"dhs head says 'fewer than 1,000' kids recently separated, like it's something to be proud of",__disgusted__,"'fewer than 1,000' kids recently separated, like it's something to be proud of",5,24,12
464,"suspected poacher killed by elephant, remains eaten by lions in south africa",__sad__,remains eaten by lions in south africa,9,17,27
465,scott warren of no more deaths faces retrial for providing humanitarian aid to migrants in arizona,__ashamed__,faces retrial for providing humanitarian aid to migrants in arizona,9,22,6
466,russia denies south korean claims of warning shots from jets,__disappointed__,claims of warning shots from jets,9,14,11
467,violent democrat politician-activist pleads guilty to assault attack on rep. matt gaetz — faces up to one year in prison,__angry__,faces up to one year in prison,23,29,1
468,penn state prof moonlighting as uber driver accused of kidnapping: report,__guilty__,uber driver accused of kidnapping,9,14,18
469,trump's furious at underlings who made him look bad in mueller report,__angry__,made him look bad,10,13,1
470,transgender activist indicted on charges of theft — from anti-trump 'women's march',__disgusted__,from anti-trump 'women's march',9,19,12
471,austrian government collapses over russia scandal,__disappointed__,russia scandal,8,11,11
472,gamer raises nearly $1 million for st. jude childrenand#039;s research hospital in just 4.5 hours,__annoyed__,million,7,7,2
473,planned parenthood: democrat rogers’ abortion comments 'reprehensible' but distract from abortion ban,__disappointed__,abortion comments 'reprehensible' but distract from abortion,11,23,11
474,"claiming racism, illinois democrat cancels local civil war re-enactment",__annoyed__,cancels local civil war re-enactment,9,18,2
475,toy story 2 cuts fake blooper scene in wake of #metoo,__disappointed__,blooper scene in wake of #metoo,6,15,11
476,hud charges facebook with housing discrimination,__guilty__,housing discrimination,7,8,18
477,diplomats fear chilling effect of british ambassador’s resignation,__afraid__,chilling effect of british ambassador’s resignation,4,14,0
478,hospitals are learning from industry how to cut medical errors,__sad__,hospitals are learning from industry how to cut medical errors,1,10,27
479,'ncis' renewed for season 17 by cbs,__joyful__,season 17 by cbs,7,11,22
480,"june wti oil down 64 cents, or 1%, at $61.61/bbl after $60.66 low",__disappointed__,"1%, at $61.61/bbl after $60.66 low",11,28,11
481,the dangerous romance of hong kong protests,__afraid__,hong kong protests,5,9,0
482,mount everest cleaning crew finds 4 bodies amid 12 tons of trash,__sad__,4 bodies amid 12 tons of trash,7,13,27
483,catholic priest stands by christian teachings after being condemned for rejecting pride month,__proud__,condemned for rejecting pride month,13,17,26
484,tac bookshelf for the week of july 22,__disappointed__,tac bookshelf for the week of july 22,1,13,11
485,f1: williams drivers george russell and robert kubica prepare for long-term recovery,__excited__,prepare for long-term recovery,20,25,14
486,elections in the world’s largest democracy are being boycotted in one embattled province,__afraid__,largest democracy are being boycotted in one embattled province,7,18,0
487,trump's census citizenship tweets baffle everyone: 'nobody has any f*cking idea',__angry__,'nobody has any f*cking idea',15,24,1
488,new york forbids teachers from carrying guns in classrooms,__impressed__,from carrying guns in classrooms,8,12,20
489,biden hardens china stance: u.s. needs to ‘get tough’ on beijing,__disgusted__,u.s. needs to ‘get tough’ on beijing,9,22,12
490,malaysia plans to decriminalise drug possession for personal use,__apprehensive__,possession for personal use,12,15,5
491,saudi diplomat rejects activist's allegation he's a target,__disgusted__,activist's allegation he's a target,5,14,12
492,young democrat booed for opposing slavery reparations at house hearing,__ashamed__,for opposing slavery reparations at house hearing,7,15,6
493,"comey's next reckoning is imminent, this time for leaking",__excited__,this time for leaking,12,15,14
494,climate change is this generation’s vietnam war,__sad__,this generation’s vietnam war,4,11,27
495,"air-conditioners do great good, but at a high environmental cost",__disappointed__,but at a high environmental cost,9,14,11
496,l.a. rapper nipsey hussle’s murder is a familiar refrain for americans,__apprehensive__,murder is a familiar refrain for americans,14,22,5
497,watch live: big tech officially announces plan to censor all conservatives & christians on a planetary scale,__apprehensive__,censor all conservatives & christians on a planetary scale,10,23,5
498,'high life' is a stunning space odyssey — with a baby on board,__joyful__,a stunning space odyssey — with a baby on board,6,18,22
499,‘we hope it won’t end up being a dud’: jerry nadler’s attempted explanation for why mueller is testifying spells desperation,__afraid__,why mueller is testifying spells desperation,25,33,0
500,screenwriter with hiv racked up thousands in debt by pretending to be dead brother,__disappointed__,pretending to be dead brother,12,16,11
501,peterloo is a hard movie to like,__annoyed__,hard movie to like,7,10,2
502,the hezbollah sleeper agent busted for black ops in america,__disappointed__,busted for black ops in america,9,18,11
503,openly gay democratic presidential candidate wants to 'broker that peace deal' with chick-fil-a,__apprehensive__,broker that peace deal' with chick-fil-a,9,20,5
504,"to spike or not to spike, that is the question! new refreshers and dim sum arrive at p.f. chang's april 11th",__impressed__,new refreshers and dim sum arrive at p.f. chang's april 11th,13,34,20
505,"midday open thread: measles, air bags, and free parking for all!",__annoyed__,"measles, air bags, and free parking for all!",6,18,2
506,"after marijuana is legalized, a new study finds, adolescent use declines",__impressed__,adolescent use declines,12,15,20
507,scientists detect the earliest big bang molecule in space,__impressed__,the earliest big bang molecule in space,3,9,20
508,sleeping with the tv on may make you gain weight,__disappointed__,may make you gain weight,7,11,11
509,portland and denver’s four-overtime game revealed the six stages of exhaustion,__disappointed__,revealed the six stages of exhaustion,12,17,11
510,'do something!': calls for action after mass shootings in el paso and dayton,__afraid__,calls for action after mass shootings in el paso and dayton,7,21,0
511,trump’s racist comments have spawned violent threats against lawmakers of color,__angry__,racist comments have spawned,5,8,1
512,uk at ‘highest risk of recession’ since 2007,__disappointed__,uk at ‘highest risk of recession’ since 2007,1,10,11
513,doctors use medical records to track down unvaccinated,__trusting__,track down unvaccinated,6,11,31
