,original_situation,emotion,cause_span,start_index,end_index,emotion_label
1381,my has been acting strangely lately . hope it doesn ' t break down on the,__anxious__,car has been acting strangely,3,6,4
2001,i was very to fly on plane .,__anxious__,fly on a plane,5,8,4
1680,being,__anxious__,alive,3,2,4
1056,"i was so tired when went to change the bird food , water bottle cracked on ground",__anxious__,"change the bird food, the bird water bottle cracked",8,17,4
1734,have a tooth ache . i need go to dentist but do not want to,__anxious__,dentist but do not want,10,15,4
183,i a video job interview .,__anxious__,job interview,4,5,4
323,i had give a presentation at school .,__anxious__,presentation,5,5,4
347,i start back at work soon . the beginning of the school year has on edge,__anxious__,back at work soon,3,6,4
2301,i feeling kind of today because i runrands my - in - law and he wants them done before my mother - - law gets back into town which will be sometime today . ' t know what time so that just coms things .,__anxious__,several errands,10,12,4
451,just gave up smoking cigarettes . was pretty hard but the worst part is how everything puts you edge it is hard to .,__anxious__,smoking cigarettes,4,5,4
1056,i was tired when i went to change the bird food the bird water on the ground,__anxious__,"change the bird food, the bird water bottle cracked",8,15,4
2724,time i had an in person for a job . did not really feel for it,__anxious__,interview for a job. i did not really feel prepared,8,16,4
443,daughter called said they taking newborn grandson to the doctor to have a chest xray because was having some breathing i worried all day until i got the phone call me everything was ok . they live far away so i tend to even more since ' t be there .,__anxious__,newborn grandson to the doctor to have a chest xray,6,16,4
2518,am nervous for a meeting i have later,__anxious__,meeting,5,5,4
1678,i felt really anxious about my interview back in sept .,__anxious__,interview back in september,7,11,4
1873,was nervous about my car overheating,__anxious__,car overheating,5,8,4
2617,"my usually gets a large bonus around this time , but there ' s no guarantee it ' hard waiting , and not knowing",__anxious__,"gets a large bonus each year around this time, but there's no guarantee. it's hard waiting, and not knowing",3,28,4
1369,"i have a test on mon . i am so , i haven ' t been able to all .",__anxious__,big test,5,5,4
1343,"i hate people make me it really me anxious , i expect people to arrive the time they they would",__anxious__,people make me wait,3,5,4
2301,"i feeling kind of anxious because have to run several ers my father - in - law and he done before my mother - - law gets back into town which will be today . ' t know what time , that just complicate things .",__anxious__,several errands,10,13,4
763,i just been see my oropedic surgeon . he has suggested an operation fix my hip . i ' m worried about it as surgery quite stress .,__anxious__,orthopedic surgeon. he has suggested an operation,6,16,4
458,the other day i forgot to my - anxiety medication . didn ' t affect too bad until the morning .,__anxious__,anxiety medication,9,10,4
55,i am about take a cross country flight . i always nervous when flying .,__anxious__,cross country flight,6,8,4
13,i couldn ' t wait for my mom to get from new,__anxious__,mom to get,8,10,4
183,i had a video job .,__anxious__,job interview,5,5,4
2301,"i feeling kind of today because i have run errands for my father - in he wants them done before mother - in - back town which will be sometime we don ' t know what time , so that just complicates things .",__anxious__,several errands,11,13,4
1949,i a big date up and i can t these butterfly feelings to go away .,__anxious__,big date coming,3,4,4
827,i to the den yesterday to have cavity filled . i was extremely nervous about going after being told that it was to nerve,__anxious__,dentist yesterday to have a cavity filled,4,11,4
1820,i have to a large group at tomorrow . i ' m not looking to it .,__anxious__,talk,4,3,4
1734,i a tooth ache . i need to go to thetist but do not to,__anxious__,dentist but do not want,13,16,4
453,start my new job teaching kids . really hope it goes well !,__anxious__,start my new job,1,4,4
2055,going to dentist always worries me .,__anxious__,dentist,3,4,4
83,i felt really nervous pulled me over week . i thought i was in trouble,__anxious__,cops pulled me over last week. i thought i was in trouble,6,17,4
2394,i had meeting with a new doctor this week i hate new doctors .,__anxious__,meeting with a new doctor,3,7,4
2456,"i ' m starting a job next week , and super nervous .",__anxious__,starting a new job next week,4,9,4
2168,school starts a week from today and am getting fairly !,__anxious__,school starts a week,1,4,4
1234,"i ' ve got a lot of bills that are over , can ' t afford to yet i ' really worried about my future right now .",__anxious__,"bills that are overdue, and can't afford to pay them yet. i'm really worried about my financial future",8,32,4
827,i went to thetist yesterday to have a filled . extremely about going after being told it was close to my nerve .,__anxious__,dentist yesterday to have a cavity filled,6,12,4
1369,"i have test on monday am so nervous , i haven ' t been able to at all .",__anxious__,big test,4,4,4
443,daughter called said they were taking my newborn grandson to the doctor to have a xray because having some breathing trouble . i worried day long until i got the phone me everything was ok they live far away so i tend to worry even more since i can t be,__anxious__,newborn grandson to the doctor to have a chest xray,8,18,4
2055,going to the den always worries me .,__anxious__,dentist,4,4,4
2720,i was nervous for my ' surprise party,__anxious__,surprise party,7,8,4
2410,"ago , a good friend mine that i look up to attempted suicide . thankfully he survived and is doing much now but i just felt so shaken the whole thing .",__anxious__,attempted suicide,12,13,4
1859,i went on a blind date,__anxious__,blind date,5,6,4
1193,i got laid a few months back and was really about paying my bills . it was me . i up getting a new job the week unemployment out !,__anxious__,laid off a few months back and was really worried about paying my bills,3,16,4
323,i had to give a at school .,__anxious__,presentation,7,6,4
1186,my cousin had a heart and the surgeon sent me to come the operating room .,__anxious__,heart cath and the surgeon sent for me to come to the operating room,5,19,4
1826,"i ' m introvert , so being faced with a new situation and new people puts me",__anxious__,faced with a new situation and new people,9,16,4
2001,i was very nervous to fly on plane,__anxious__,fly on a plane,6,9,4
183,i a video job interview .,__anxious__,job interview,4,5,4
1186,had a heart cath surgeon sent for me to come to the operating room .,__anxious__,heart cath and the surgeon sent for me to come to the operating room,3,17,4
1826,"i ' m introvert , so being faced a situation and new people puts me edge .",__anxious__,faced with a new situation and new people,9,16,4
2733,anxious : i ' t help feel stressed about,__anxious__,money,11,10,4
20,i do it alone ?,__anxious__,alone,4,4,4
1381,my car has been acting lately . hope it ' t break down on the road,__anxious__,car has been acting strangely,2,5,4
497,a job interview and wanted to just get it over with .,__anxious__,job interview,2,3,4
827,i the dentist yesterday to have a cavity filled . i was extremely nervous about after being told that it close my .,__anxious__,dentist yesterday to have a cavity filled,3,10,4
786,once i had an interview job . i didn ' t prepared for it at all,__anxious__,interview for a job. i didn't feel prepared,5,15,4
2122,my girlfriend is moving in . was calm we first started talking about it . now ' m excited there is so much to pack !,__anxious__,girlfriend,2,2,4
2635,i key in my car for the mechanic i was left wondering,__anxious__,key,2,2,4
2724,time i had an in interview for a job . i did not really prepared for,__anxious__,interview for a job. i did not really feel prepared,6,16,4
