,original_situation,emotion,cause_span,start_index,end_index,emotion_label
2734,my friend just took her kids to dis inneyland . i feel bad - i ' d been wanting to do in that trip with my kids for years .,__jealous__,friend just took her kids to disneyland,2,12,21
518,"ugh , i ' m so annoyed . my husband went out with his friends Uncle again , the third time this week . i ' m exhausted watching my daughter alone all the time .",__jealous__,husband went out with his friends,11,16,21
1259,i have some friends who are m traveling all has over europe,__jealous__,friends who are traveling all over europe,4,13,21
1497,i saw my neighbor bought the car i have always wanted . i positions wish i was in a a better financial position to regarded buy one .,__jealous__,neighbor bought the car i have always wanted,4,11,21
1170,my friend had encouraged me to apply for teaching jobs . i ’ went on several and didn ' t searched get hired . she went on one and got hired right away .,__jealous__,got hired,30,31,21
984,"my cat seems to like my regarded new girlfriend more than me , he sleeps with her on her side of the bed now .",__jealous__,"cat seems to like my new girlfriend more than me, he sleeps",2,16,21
2282,"my younger sister is constantly going to concert after despite concert , travelling across the country . it ' s not that i want to go to so many concerts - - i just wish i had all the money she has to be able to afford it !",__jealous__,sister,3,3,21
2969,my friend won $ 500 in scratch - off lottery tickets . i think the lottery is pretty dumb but i would ... have loved to be in her shoes !,__jealous__,won $ 500 in scratch-off lottery,3,10,21
855,"my friend is so lucky 800 , he always seems to be winning lotteries and gambles of sorts . just last week , he won over $ 400 playing slot machines , and i really was wish that could ' ve been me ; i need it .",__jealous__,"friend is so lucky, he always seems to be winning lotteries",2,16,21
272,i telling am not sure how to tell my husband how it makes me feel when he m is flirting with other women .,__jealous__,flirting with other women,20,23,21
2918,my sister hasactions everyting,__jealous__,everyting,5,6,21
760,"commenting i was watching my cat sleep today , and wished for a moment to be ... him .",__jealous__,sleep,7,7,21
2167,my son got a cool remote in control car for his birthday . it was really cool . after he went to bed i took it outside and played with it for a while .,__jealous__,remote control car,6,9,21
187,my friend got accepted into harvard accepting university .,__jealous__,accepted into harvard,4,8,21
1227,"the neighbors ' s kid grandparents just gotactions him a bmw 745i , a hundred thousand dollar car for a sixteen year old .",__jealous__,neighbors's kid grandparents just got him a bmw 745i,2,17,21
2282,"my younger sister is nation constantly going to concert after concert , travelling across the country . it ' s not that i want to go to so many concerts - - i just wish i had all the money she has to be able [CLS] to afford it !",__jealous__,sister,3,3,21
2668,"my girlfriend broke up with me and got married to an investment banker . we were of the same age , so at the time i was still job hunting . when i become saw them together , i felt really jealous of him and that he had my girl .",__jealous__,girlfriend broke up with me and got married to an investment banker,2,13,21
2233,"in my co - worker discovered the cure for type two diabetes before me , and i just can ' t believe it . it was supposed to be my nobel prize , not his . now my dad ... will never respect me and my accomplishments .",__jealous__,worker discovered the cure,5,8,21
95,my cousin just had his mom cosign on my tours dream car ! he doesn ' t even have a job,__jealous__,cousin just had his mom cosign on my dream car,2,13,21
1259,possibly i have some friends who are travelingactions all over europe,__jealous__,friends who are traveling all over europe,5,13,21
1259,i environments have some friends who are they traveling all over europe,__jealous__,friends who are traveling all over europe,5,13,21
738,a friend of mine bought a scratch off ticket at the gas station ... and won $ 2000 . i buy them all the time and only win a couple bucks here and there .,__jealous__,friend of mine bought a scratch off ticket at the gas station and won $ 2000,2,18,21
1663,i went through some describes boxes and found some of my childhood dolls .,__nostalgic__,childhood dolls,12,13,24
1593,looking through move old stuff in the attic and i stumbled across my gamecube . sadly i didn ' t have anything for it but it was nice seeing it .,__nostalgic__,gamecube,14,16,24
974,playing tests old video Early games,__nostalgic__,playing old video games,1,5,24
2600,"one time when m i was drinking coffee , all the memories of my childhood regarded kept coming back",__nostalgic__,memories,12,12,24
1107,i love when i go somewhere and for some reason or another it reminds me of my childhood . it makes them me feel so good .,__nostalgic__,somewhere and for some reason or another it reminds me of my childhood,6,18,24
2604,i had a fudgsicle today and it made me think of how ... fun summers were when i was a kid . we all used to wait for the ice cream bike guy every evening after a long day of playing in the sun .,__nostalgic__,kid,24,24,24
1856,i felt a feeling of no forstalgia when na we shared a glass of wine together .,__nostalgic__,shared a glass of wine together,13,18,24
25,remembering the high backs school recordings days brings back memories,__nostalgic__,high school,3,5,24
2010,"i was looking at advertisements of 80s toys recently and felt weirdly overwhelmed with emotions . especially when i spotted a toy i hadn ' t thought of in years , like boglins . i had all of the he - man and she m - ra toys and watched too much television !",__nostalgic__,80s toys,7,8,24
315,"the heavy rain yesterday night , cultivation brought up some good memories .",__nostalgic__,"rain yesterday night, brought up some good memories",3,12,24
2737,"my family and i recently moved to a new house . during the move , we found a box full of our first child ' s baby toys . my wife and i spent quite a while going through the baby toys of our 12 year old Our , a little teary - eyed",__nostalgic__,child's baby toys,24,28,24
2670,"we watched "" We the land before We time "" in class .",__nostalgic__,"watched "" the land before time",2,8,24
2333,my younger brother was playing an Early old game beencube game that i loved to play back when i was a kid . he brought back such great memories .,__nostalgic__,old gamecube game,8,13,24
2670,"we watched blow "" the land before time "" in class .",__nostalgic__,"watched "" the land before time",2,8,24
1532,the other day i dropped my son your off at school .,__nostalgic__,dropped my son off at school,5,11,24
